season,date,home_team,home_final,away_final,away_team,penalties
2008,2008-04-19,Toronto FC,1,0,Real Salt Lake,0
2008,2008-04-20,Chivas USA,0,2,FC Dallas,0
2008,2008-04-20,Chicago Fire,0,1,Sporting Kansas City,0
2008,2008-04-24,FC Dallas,0,1,New England Revolution,0
2008,2008-04-26,Los Angeles Galaxy,5,2,Chivas USA,0
2008,2008-04-26,Chicago Fire,2,1,Colorado Rapids,0
2008,2008-04-26,Columbus Crew,1,0,Houston Dynamo,0
2008,2008-04-26,DC United,4,1,Real Salt Lake,0
2008,2008-04-26,Toronto FC,2,0,Sporting Kansas City,0
2008,2008-04-27,New York Red Bulls,2,0,San Jose Earthquakes,0
2008,2008-05-01,Toronto FC,1,1,New York Red Bulls,0
2008,2008-05-03,San Jose Earthquakes,0,0,FC Dallas,0
2008,2008-05-03,Real Salt Lake,2,2,Los Angeles Galaxy,0
2008,2008-05-03,Houston Dynamo,0,0,Chivas USA,0
2008,2008-05-03,Columbus Crew,2,1,Sporting Kansas City,0
2008,2008-05-03,New England Revolution,0,3,Chicago Fire,0
2008,2008-05-04,Colorado Rapids,2,0,DC United,0
2008,2008-05-08,DC United,0,2,Chicago Fire,0
2008,2008-05-10,Los Angeles Galaxy,1,2,New York Red Bulls,0
2008,2008-05-10,San Jose Earthquakes,2,3,Columbus Crew,0
2008,2008-05-10,Real Salt Lake,2,1,FC Dallas,0
2008,2008-05-10,Houston Dynamo,2,1,Colorado Rapids,0
2008,2008-05-11,Chivas USA,1,2,New England Revolution,0
2008,2008-05-15,Colorado Rapids,2,0,Real Salt Lake,0
2008,2008-05-17,Chivas USA,3,1,DC United,0
2008,2008-05-17,Chicago Fire,1,2,Houston Dynamo,0
2008,2008-05-17,New England Revolution,2,0,San Jose Earthquakes,0
2008,2008-05-17,New York Red Bulls,1,1,Sporting Kansas City,0
2008,2008-05-17,Toronto FC,0,0,Columbus Crew,0
2008,2008-05-18,FC Dallas,1,5,Los Angeles Galaxy,0
2008,2008-05-21,Toronto FC,1,0,DC United,0
2008,2008-05-22,San Jose Earthquakes,2,1,Houston Dynamo,0
2008,2008-05-24,Los Angeles Galaxy,3,1,Sporting Kansas City,0
2008,2008-05-24,Colorado Rapids,1,2,Chivas USA,0
2008,2008-05-24,FC Dallas,2,1,Real Salt Lake,0
2008,2008-05-24,Columbus Crew,0,1,New England Revolution,0
2008,2008-05-24,DC United,3,2,Toronto FC,0
2008,2008-05-25,New York Red Bulls,1,5,Chicago Fire,0
2008,2008-05-28,FC Dallas,2,2,Houston Dynamo,0
2008,2008-05-29,New England Revolution,2,2,DC United,0
2008,2008-05-31,Chivas USA,2,0,Columbus Crew,0
2008,2008-05-31,Real Salt Lake,3,1,San Jose Earthquakes,0
2008,2008-05-31,Houston Dynamo,1,0,New York Red Bulls,0
2008,2008-05-31,Toronto FC,2,0,Los Angeles Galaxy,0
2008,2008-06-01,Colorado Rapids,2,1,FC Dallas,0
2008,2008-06-05,New York Red Bulls,1,0,Chivas USA,0
2008,2008-06-06,New England Revolution,2,1,FC Dallas,0
2008,2008-06-07,Los Angeles Galaxy,3,2,Colorado Rapids,0
2008,2008-06-07,Real Salt Lake,0,0,Sporting Kansas City,0
2008,2008-06-07,Chicago Fire,1,2,DC United,0
2008,2008-06-07,Columbus Crew,0,2,San Jose Earthquakes,0
2008,2008-06-08,Houston Dynamo,3,1,Toronto FC,0
2008,2008-06-12,Houston Dynamo,0,2,New England Revolution,0
2008,2008-06-14,Chivas USA,0,1,Real Salt Lake,0
2008,2008-06-14,San Jose Earthquakes,0,3,Los Angeles Galaxy,0
2008,2008-06-14,Sporting Kansas City,0,3,Columbus Crew,0
2008,2008-06-14,DC United,4,1,New York Red Bulls,0
2008,2008-06-14,Toronto FC,3,1,Colorado Rapids,0
2008,2008-06-15,FC Dallas,1,0,Chicago Fire,0
2008,2008-06-18,Real Salt Lake,0,0,San Jose Earthquakes,0
2008,2008-06-18,New England Revolution,1,1,New York Red Bulls,0
2008,2008-06-19,Chivas USA,2,0,Chicago Fire,0
2008,2008-06-21,Los Angeles Galaxy,3,3,Columbus Crew,0
2008,2008-06-21,Colorado Rapids,0,0,Houston Dynamo,0
2008,2008-06-21,Real Salt Lake,2,1,New England Revolution,0
2008,2008-06-21,New York Red Bulls,1,0,FC Dallas,0
2008,2008-06-21,Toronto FC,0,0,Sporting Kansas City,0
2008,2008-06-22,DC United,3,1,San Jose Earthquakes,0
2008,2008-06-26,Houston Dynamo,1,1,FC Dallas,0
2008,2008-06-28,Chivas USA,1,1,New York Red Bulls,0
2008,2008-06-28,Chicago Fire,0,0,San Jose Earthquakes,0
2008,2008-06-28,Sporting Kansas City,1,0,Real Salt Lake,0
2008,2008-06-28,Columbus Crew,2,1,Colorado Rapids,0
2008,2008-06-28,New England Revolution,2,1,Toronto FC,0
2008,2008-06-29,DC United,4,1,Los Angeles Galaxy,0
2008,2008-07-03,Real Salt Lake,0,0,Houston Dynamo,0
2008,2008-07-04,Los Angeles Galaxy,1,2,New England Revolution,0
2008,2008-07-04,Colorado Rapids,4,0,New York Red Bulls,0
2008,2008-07-04,FC Dallas,1,1,Sporting Kansas City,0
2008,2008-07-05,Chivas USA,1,0,San Jose Earthquakes,0
2008,2008-07-05,Columbus Crew,2,2,Chicago Fire,0
2008,2008-07-10,Los Angeles Galaxy,1,1,Chivas USA,0
2008,2008-07-10,Sporting Kansas City,2,1,New York Red Bulls,0
2008,2008-07-12,Real Salt Lake,2,0,Columbus Crew,0
2008,2008-07-12,Chicago Fire,2,1,Toronto FC,0
2008,2008-07-12,San Jose Earthquakes,1,1,Colorado Rapids,0
2008,2008-07-17,Columbus Crew,3,3,Sporting Kansas City,0
2008,2008-07-19,Chicago Fire,0,0,Real Salt Lake,0
2008,2008-07-19,FC Dallas,2,2,Colorado Rapids,0
2008,2008-07-19,New York Red Bulls,2,2,Los Angeles Galaxy,0
2008,2008-07-19,Toronto FC,0,0,San Jose Earthquakes,0
2008,2008-07-23,DC United,0,2,Houston Dynamo,0
2008,2008-07-27,Colorado Rapids,0,2,Columbus Crew,0
2008,2008-07-27,Sporting Kansas City,0,0,Chicago Fire,0
2008,2008-07-27,FC Dallas,4,0,Los Angeles Galaxy,0
2008,2008-07-27,San Jose Earthquakes,1,1,New York Red Bulls,0
2008,2008-07-28,Real Salt Lake,2,1,Toronto FC,0
2008,2008-08-02,Chicago Fire,1,0,Chivas USA,0
2008,2008-08-02,Houston Dynamo,2,0,Columbus Crew,0
2008,2008-08-02,DC United,2,0,Sporting Kansas City,0
2008,2008-08-03,Toronto FC,0,2,FC Dallas,0
2008,2008-08-03,San Jose Earthquakes,3,2,Los Angeles Galaxy,0
2008,2008-08-09,Sporting Kansas City,3,2,Chivas USA,0
2008,2008-08-09,New England Revolution,1,2,Chicago Fire,0
2008,2008-08-09,Colorado Rapids,0,1,Toronto FC,0
2008,2008-08-10,New York Red Bulls,4,1,DC United,0
2008,2008-08-14,Chivas USA,2,2,Los Angeles Galaxy,0
2008,2008-08-16,San Jose Earthquakes,4,0,New England Revolution,0
2008,2008-08-16,Colorado Rapids,2,1,Sporting Kansas City,0
2008,2008-08-16,Chicago Fire,0,1,DC United,0
2008,2008-08-16,Houston Dynamo,4,3,Real Salt Lake,0
2008,2008-08-16,Columbus Crew,2,1,FC Dallas,0
2008,2008-08-17,New York Red Bulls,2,0,Toronto FC,0
2008,2008-08-20,Houston Dynamo,4,0,Chivas USA,0
2008,2008-08-20,New England Revolution,2,1,DC United,0
2008,2008-08-21,Los Angeles Galaxy,0,1,Chicago Fire,0
2008,2008-08-23,Chivas USA,0,0,San Jose Earthquakes,0
2008,2008-08-23,Sporting Kansas City,1,1,FC Dallas,0
2008,2008-08-23,Columbus Crew,3,0,Real Salt Lake,0
2008,2008-08-23,DC United,3,0,Colorado Rapids,0
2008,2008-08-23,Toronto FC,1,1,New England Revolution,0
2008,2008-08-24,New York Red Bulls,3,0,Houston Dynamo,0
2008,2008-08-29,Real Salt Lake,2,0,Colorado Rapids,0
2008,2008-08-30,Chivas USA,2,1,Toronto FC,0
2008,2008-08-30,San Jose Earthquakes,2,1,Sporting Kansas City,0
2008,2008-08-30,FC Dallas,1,2,Columbus Crew,0
2008,2008-08-30,DC United,0,0,New York Red Bulls,0
2008,2008-08-30,New England Revolution,2,2,Los Angeles Galaxy,0
2008,2008-08-31,Houston Dynamo,2,1,Chicago Fire,0
2008,2008-09-04,FC Dallas,0,1,Colorado Rapids,0
2008,2008-09-06,Los Angeles Galaxy,2,2,Real Salt Lake,0
2008,2008-09-06,San Jose Earthquakes,2,1,DC United,0
2008,2008-09-06,Chicago Fire,1,0,New York Red Bulls,0
2008,2008-09-06,Columbus Crew,4,0,New England Revolution,0
2008,2008-09-06,Toronto FC,1,3,Chivas USA,0
2008,2008-09-07,Houston Dynamo,3,1,Sporting Kansas City,0
2008,2008-09-11,New England Revolution,4,0,Chivas USA,0
2008,2008-09-13,San Jose Earthquakes,1,1,Houston Dynamo,0
2008,2008-09-13,DC United,2,2,FC Dallas,0
2008,2008-09-13,New York Red Bulls,2,1,Real Salt Lake,0
2008,2008-09-13,Sporting Kansas City,2,0,Los Angeles Galaxy,0
2008,2008-09-13,Toronto FC,1,1,Columbus Crew,0
2008,2008-09-14,Colorado Rapids,2,0,Chicago Fire,0
2008,2008-09-18,Columbus Crew,3,1,New York Red Bulls,0
2008,2008-09-20,Los Angeles Galaxy,5,2,DC United,0
2008,2008-09-20,Colorado Rapids,1,1,New England Revolution,0
2008,2008-09-20,Real Salt Lake,0,1,Chivas USA,0
2008,2008-09-20,Sporting Kansas City,2,0,Toronto FC,0
2008,2008-09-21,Chicago Fire,1,4,FC Dallas,0
2008,2008-09-25,Chicago Fire,3,1,Los Angeles Galaxy,0
2008,2008-09-27,Chivas USA,2,1,Sporting Kansas City,0
2008,2008-09-27,San Jose Earthquakes,2,3,Real Salt Lake,0
2008,2008-09-27,New England Revolution,0,1,Columbus Crew,0
2008,2008-09-27,New York Red Bulls,4,5,Colorado Rapids,0
2008,2008-09-27,Toronto FC,1,1,Houston Dynamo,0
2008,2008-09-28,FC Dallas,3,0,DC United,0
2008,2008-10-02,FC Dallas,1,1,San Jose Earthquakes,0
2008,2008-10-04,Colorado Rapids,1,3,Houston Dynamo,0
2008,2008-10-04,Columbus Crew,1,0,Los Angeles Galaxy,0
2008,2008-10-04,DC United,0,3,Chivas USA,0
2008,2008-10-04,New England Revolution,2,2,Real Salt Lake,0
2008,2008-10-04,New York Red Bulls,1,3,Toronto FC,0
2008,2008-10-05,Sporting Kansas City,1,1,Chicago Fire,0
2008,2008-10-09,Real Salt Lake,1,1,New York Red Bulls,0
2008,2008-10-11,San Jose Earthquakes,0,1,Chivas USA,0
2008,2008-10-11,FC Dallas,2,2,Toronto FC,0
2008,2008-10-11,Sporting Kansas City,1,0,New England Revolution,0
2008,2008-10-12,Los Angeles Galaxy,3,2,Colorado Rapids,0
2008,2008-10-12,Houston Dynamo,0,0,DC United,0
2008,2008-10-12,Chicago Fire,2,2,Columbus Crew,0
2008,2008-10-15,Houston Dynamo,2,1,San Jose Earthquakes,0
2008,2008-10-16,DC United,2,1,New England Revolution,0
2008,2008-10-18,Real Salt Lake,3,1,FC Dallas,0
2008,2008-10-18,Houston Dynamo,3,0,Los Angeles Galaxy,0
2008,2008-10-18,Sporting Kansas City,3,2,San Jose Earthquakes,0
2008,2008-10-18,New York Red Bulls,3,1,Columbus Crew,0
2008,2008-10-18,Toronto FC,3,2,Chicago Fire,0
2008,2008-10-19,Chivas USA,1,2,Colorado Rapids,0
2008,2008-10-23,Chicago Fire,5,2,New York Red Bulls,0
2008,2008-10-25,Chivas USA,1,1,Houston Dynamo,0
2008,2008-10-25,San Jose Earthquakes,2,0,Toronto FC,0
2008,2008-10-25,Colorado Rapids,1,1,Real Salt Lake,0
2008,2008-10-25,New England Revolution,1,3,Sporting Kansas City,0
2008,2008-10-26,Columbus Crew,1,0,DC United,0
2008,2008-10-26,Los Angeles Galaxy,2,2,FC Dallas,0
2008,2008-10-30,New England Revolution,0,0,Chicago Fire,0
2008,2008-11-01,Sporting Kansas City,1,1,Columbus Crew,0
2008,2008-11-01,Real Salt Lake,1,0,Chivas USA,0
2008,2008-11-01,New York Red Bulls,1,1,Houston Dynamo,0
2008,2008-11-06,Chicago Fire,3,0,New England Revolution,0
2008,2008-11-08,Chivas USA,2,2,Real Salt Lake,0
2008,2008-11-08,Columbus Crew,2,0,Sporting Kansas City,0
2008,2008-11-09,Houston Dynamo,0,3,New York Red Bulls,0
2008,2008-11-13,Columbus Crew,2,1,Chicago Fire,0
2008,2008-11-15,Real Salt Lake,0,1,New York Red Bulls,0
2008,2008-11-23,New York Red Bulls,1,3,Columbus Crew,0
2009,2009-03-19,Seattle Sounders,3,0,New York Red Bulls,0
2009,2009-03-21,Chivas USA,2,1,Colorado Rapids,0
2009,2009-03-21,San Jose Earthquakes,0,1,New England Revolution,0
2009,2009-03-21,FC Dallas,1,3,Chicago Fire,0
2009,2009-03-21,Sporting Kansas City,2,3,Toronto FC,0
2009,2009-03-21,Houston Dynamo,1,1,Columbus Crew,0
2009,2009-03-22,Los Angeles Galaxy,2,2,DC United,0
2009,2009-03-28,San Jose Earthquakes,3,2,Houston Dynamo,0
2009,2009-03-28,Seattle Sounders,2,0,Real Salt Lake,0
2009,2009-03-28,Colorado Rapids,2,1,Sporting Kansas City,0
2009,2009-03-28,DC United,1,1,Chicago Fire,0
2009,2009-03-28,New York Red Bulls,1,1,New England Revolution,0
2009,2009-03-28,Columbus Crew,1,1,Toronto FC,0
2009,2009-03-29,FC Dallas,0,2,Chivas USA,0
2009,2009-04-02,Real Salt Lake,4,1,Columbus Crew,0
2009,2009-04-04,Los Angeles Galaxy,2,3,Colorado Rapids,0
2009,2009-04-04,DC United,1,0,Houston Dynamo,0
2009,2009-04-04,New England Revolution,2,1,FC Dallas,0
2009,2009-04-04,Toronto FC,0,2,Seattle Sounders,0
2009,2009-04-05,Chivas USA,2,1,Columbus Crew,0
2009,2009-04-05,Chicago Fire,1,0,New York Red Bulls,0
2009,2009-04-05,Sporting Kansas City,2,0,San Jose Earthquakes,0
2009,2009-04-11,Los Angeles Galaxy,0,0,Chivas USA,0
2009,2009-04-11,Seattle Sounders,0,1,Sporting Kansas City,0
2009,2009-04-11,Houston Dynamo,0,0,New York Red Bulls,0
2009,2009-04-11,Columbus Crew,1,1,Colorado Rapids,0
2009,2009-04-11,Real Salt Lake,2,1,DC United,0
2009,2009-04-11,San Jose Earthquakes,3,3,Chicago Fire,0
2009,2009-04-11,Toronto FC,1,1,FC Dallas,0
2009,2009-04-17,DC United,1,1,New England Revolution,0
2009,2009-04-18,Chivas USA,2,0,Seattle Sounders,0
2009,2009-04-18,San Jose Earthquakes,1,1,Los Angeles Galaxy,0
2009,2009-04-18,Chicago Fire,2,2,Sporting Kansas City,0
2009,2009-04-18,New York Red Bulls,2,0,Real Salt Lake,0
2009,2009-04-19,FC Dallas,3,2,Toronto FC,0
2009,2009-04-19,Houston Dynamo,1,0,Colorado Rapids,0
2009,2009-04-22,Toronto FC,1,0,Chivas USA,0
2009,2009-04-23,Sporting Kansas City,1,0,New York Red Bulls,0
2009,2009-04-25,Chivas USA,2,0,FC Dallas,0
2009,2009-04-25,Seattle Sounders,2,0,San Jose Earthquakes,0
2009,2009-04-25,Colorado Rapids,1,1,Los Angeles Galaxy,0
2009,2009-04-25,Real Salt Lake,6,0,New England Revolution,0
2009,2009-04-25,Columbus Crew,2,2,Chicago Fire,0
2009,2009-04-26,Toronto FC,1,0,Sporting Kansas City,0
2009,2009-04-26,New York Red Bulls,2,3,DC United,0
2009,2009-05-02,Los Angeles Galaxy,1,0,New York Red Bulls,0
2009,2009-05-02,San Jose Earthquakes,0,1,Chivas USA,0
2009,2009-05-02,Colorado Rapids,2,0,Real Salt Lake,0
2009,2009-05-02,Chicago Fire,1,1,Seattle Sounders,0
2009,2009-05-02,DC United,2,1,FC Dallas,0
2009,2009-05-02,Toronto FC,1,1,Columbus Crew,0
2009,2009-05-03,New England Revolution,0,2,Houston Dynamo,0
2009,2009-05-06,Real Salt Lake,2,2,Los Angeles Galaxy,0
2009,2009-05-06,Sporting Kansas City,1,1,DC United,0
2009,2009-05-08,New York Red Bulls,4,1,San Jose Earthquakes,0
2009,2009-05-09,Chivas USA,1,0,Real Salt Lake,0
2009,2009-05-09,Houston Dynamo,1,0,FC Dallas,0
2009,2009-05-09,Chicago Fire,1,1,New England Revolution,0
2009,2009-05-09,DC United,3,3,Toronto FC,0
2009,2009-05-09,Columbus Crew,3,2,Sporting Kansas City,0
2009,2009-05-10,Seattle Sounders,1,1,Los Angeles Galaxy,0
2009,2009-05-16,Chivas USA,2,2,DC United,0
2009,2009-05-16,Real Salt Lake,0,2,Sporting Kansas City,0
2009,2009-05-16,FC Dallas,1,1,Seattle Sounders,0
2009,2009-05-16,New England Revolution,1,1,Colorado Rapids,0
2009,2009-05-16,New York Red Bulls,1,1,Houston Dynamo,0
2009,2009-05-16,Toronto FC,0,2,Chicago Fire,0
2009,2009-05-17,Los Angeles Galaxy,1,1,Columbus Crew,0
2009,2009-05-23,Colorado Rapids,2,2,Seattle Sounders,0
2009,2009-05-23,FC Dallas,1,1,Los Angeles Galaxy,0
2009,2009-05-23,Houston Dynamo,3,1,San Jose Earthquakes,0
2009,2009-05-23,Sporting Kansas City,1,1,Chivas USA,0
2009,2009-05-23,DC United,0,0,Real Salt Lake,0
2009,2009-05-23,Toronto FC,3,1,New England Revolution,0
2009,2009-05-24,New York Red Bulls,0,1,Chicago Fire,0
2009,2009-05-27,Columbus Crew,2,1,San Jose Earthquakes,0
2009,2009-05-28,Chivas USA,2,3,Chicago Fire,0
2009,2009-05-30,Los Angeles Galaxy,1,1,Sporting Kansas City,0
2009,2009-05-30,San Jose Earthquakes,2,1,Real Salt Lake,0
2009,2009-05-30,Seattle Sounders,1,1,Columbus Crew,0
2009,2009-05-30,Houston Dynamo,3,0,Toronto FC,0
2009,2009-05-30,New England Revolution,2,1,DC United,0
2009,2009-05-30,New York Red Bulls,2,3,Colorado Rapids,0
2009,2009-05-31,Chicago Fire,0,3,FC Dallas,0
2009,2009-06-04,DC United,2,0,New York Red Bulls,0
2009,2009-06-05,Chicago Fire,0,1,Houston Dynamo,0
2009,2009-06-06,Chivas USA,1,0,Seattle Sounders,0
2009,2009-06-06,Real Salt Lake,1,1,Colorado Rapids,0
2009,2009-06-06,Sporting Kansas City,0,2,Columbus Crew,0
2009,2009-06-06,Toronto FC,1,2,Los Angeles Galaxy,0
2009,2009-06-07,New England Revolution,4,0,New York Red Bulls,0
2009,2009-06-07,FC Dallas,2,2,San Jose Earthquakes,0
2009,2009-06-10,Houston Dynamo,1,0,Chivas USA,0
2009,2009-06-13,Los Angeles Galaxy,0,2,Real Salt Lake,0
2009,2009-06-13,Seattle Sounders,2,1,San Jose Earthquakes,0
2009,2009-06-13,FC Dallas,1,3,Houston Dynamo,0
2009,2009-06-13,Sporting Kansas City,3,1,New England Revolution,0
2009,2009-06-13,Toronto FC,2,1,New York Red Bulls,0
2009,2009-06-13,DC United,2,1,Chicago Fire,0
2009,2009-06-14,Columbus Crew,2,1,Chivas USA,0
2009,2009-06-17,Seattle Sounders,3,3,DC United,0
2009,2009-06-20,Colorado Rapids,3,0,DC United,0
2009,2009-06-20,FC Dallas,2,1,Columbus Crew,0
2009,2009-06-20,Houston Dynamo,1,1,Real Salt Lake,0
2009,2009-06-20,New York Red Bulls,1,1,Seattle Sounders,0
2009,2009-06-20,San Jose Earthquakes,2,1,Los Angeles Galaxy,0
2009,2009-06-24,Colorado Rapids,1,1,FC Dallas,0
2009,2009-06-24,Toronto FC,2,0,New York Red Bulls,0
2009,2009-06-27,Real Salt Lake,3,0,Toronto FC,0
2009,2009-06-27,Columbus Crew,1,0,New York Red Bulls,0
2009,2009-06-28,Los Angeles Galaxy,1,0,Houston Dynamo,0
2009,2009-06-28,Seattle Sounders,3,0,Colorado Rapids,0
2009,2009-07-03,Real Salt Lake,1,1,San Jose Earthquakes,0
2009,2009-07-04,Los Angeles Galaxy,1,0,New England Revolution,0
2009,2009-07-04,Colorado Rapids,1,2,Chicago Fire,0
2009,2009-07-04,FC Dallas,2,1,New York Red Bulls,0
2009,2009-07-04,Sporting Kansas City,0,1,Houston Dynamo,0
2009,2009-07-04,Columbus Crew,1,1,DC United,0
2009,2009-07-11,Chivas USA,0,1,Los Angeles Galaxy,0
2009,2009-07-11,San Jose Earthquakes,1,3,Toronto FC,0
2009,2009-07-11,Colorado Rapids,1,0,FC Dallas,0
2009,2009-07-11,Chicago Fire,0,0,Columbus Crew,0
2009,2009-07-11,New England Revolution,0,0,Sporting Kansas City,0
2009,2009-07-11,Seattle Sounders,2,1,Houston Dynamo,0
2009,2009-07-16,New York Red Bulls,1,3,Los Angeles Galaxy,0
2009,2009-07-18,Chicago Fire,2,0,San Jose Earthquakes,0
2009,2009-07-18,Columbus Crew,3,1,Real Salt Lake,0
2009,2009-07-18,DC United,3,1,Colorado Rapids,0
2009,2009-07-18,Toronto FC,1,1,Houston Dynamo,0
2009,2009-07-19,New England Revolution,2,0,Chivas USA,0
2009,2009-07-24,Real Salt Lake,4,2,FC Dallas,0
2009,2009-07-25,San Jose Earthquakes,2,2,DC United,0
2009,2009-07-25,Colorado Rapids,4,0,New York Red Bulls,0
2009,2009-07-25,Sporting Kansas City,1,1,Los Angeles Galaxy,0
2009,2009-07-25,Houston Dynamo,0,1,New England Revolution,0
2009,2009-07-25,Columbus Crew,3,2,Toronto FC,0
2009,2009-07-25,Seattle Sounders,0,0,Chicago Fire,0
2009,2009-08-01,Colorado Rapids,0,1,Columbus Crew,0
2009,2009-08-01,Chicago Fire,1,0,Real Salt Lake,0
2009,2009-08-01,FC Dallas,6,0,Sporting Kansas City,0
2009,2009-08-01,Houston Dynamo,4,3,DC United,0
2009,2009-08-01,New England Revolution,1,1,Toronto FC,0
2009,2009-08-02,San Jose Earthquakes,4,0,Seattle Sounders,0
2009,2009-08-06,FC Dallas,1,0,Houston Dynamo,0
2009,2009-08-08,Colorado Rapids,4,0,Chivas USA,0
2009,2009-08-08,Real Salt Lake,1,0,Seattle Sounders,0
2009,2009-08-08,San Jose Earthquakes,0,3,Columbus Crew,0
2009,2009-08-08,New England Revolution,1,2,Los Angeles Galaxy,0
2009,2009-08-09,Houston Dynamo,3,2,Chicago Fire,0
2009,2009-08-15,Los Angeles Galaxy,0,2,Seattle Sounders,0
2009,2009-08-15,Real Salt Lake,0,0,Houston Dynamo,0
2009,2009-08-15,Columbus Crew,2,0,FC Dallas,0
2009,2009-08-15,New York Red Bulls,0,2,Chivas USA,0
2009,2009-08-15,Toronto FC,2,0,DC United,0
2009,2009-08-16,Sporting Kansas City,0,2,Chicago Fire,0
2009,2009-08-19,Chicago Fire,0,2,Los Angeles Galaxy,0
2009,2009-08-20,Seattle Sounders,0,1,New England Revolution,0
2009,2009-08-22,Chivas USA,2,0,Toronto FC,0
2009,2009-08-22,San Jose Earthquakes,1,0,Sporting Kansas City,0
2009,2009-08-22,DC United,0,0,Los Angeles Galaxy,0
2009,2009-08-23,Houston Dynamo,1,1,Seattle Sounders,0
2009,2009-08-23,Chicago Fire,3,2,Colorado Rapids,0
2009,2009-08-23,New England Revolution,3,1,Real Salt Lake,0
2009,2009-08-23,New York Red Bulls,3,2,FC Dallas,0
2009,2009-08-26,Real Salt Lake,4,0,Chivas USA,0
2009,2009-08-29,Los Angeles Galaxy,1,0,Chivas USA,0
2009,2009-08-29,Chicago Fire,0,1,DC United,0
2009,2009-08-29,Sporting Kansas City,0,1,Real Salt Lake,0
2009,2009-08-29,New England Revolution,2,1,San Jose Earthquakes,0
2009,2009-08-29,Seattle Sounders,0,0,Toronto FC,0
2009,2009-08-30,New York Red Bulls,1,0,Columbus Crew,0
2009,2009-08-30,Colorado Rapids,1,0,Houston Dynamo,0
2009,2009-09-05,Colorado Rapids,1,0,Toronto FC,0
2009,2009-09-05,FC Dallas,2,2,DC United,0
2009,2009-09-05,New England Revolution,2,4,Sporting Kansas City,0
2009,2009-09-09,DC United,1,0,Sporting Kansas City,0
2009,2009-09-12,Los Angeles Galaxy,3,6,FC Dallas,0
2009,2009-09-12,Real Salt Lake,1,1,Chicago Fire,0
2009,2009-09-12,DC United,1,2,Seattle Sounders,0
2009,2009-09-12,New York Red Bulls,0,1,Sporting Kansas City,0
2009,2009-09-12,Toronto FC,3,2,Colorado Rapids,0
2009,2009-09-13,Columbus Crew,2,1,Houston Dynamo,0
2009,2009-09-13,Chivas USA,2,0,New England Revolution,0
2009,2009-09-18,San Jose Earthquakes,1,1,Colorado Rapids,0
2009,2009-09-18,New York Red Bulls,1,1,New England Revolution,0
2009,2009-09-19,Los Angeles Galaxy,2,0,Toronto FC,0
2009,2009-09-19,Houston Dynamo,3,2,Real Salt Lake,0
2009,2009-09-19,Sporting Kansas City,3,2,FC Dallas,0
2009,2009-09-19,Seattle Sounders,0,0,Chivas USA,0
2009,2009-09-20,Chicago Fire,2,2,Columbus Crew,0
2009,2009-09-23,Colorado Rapids,1,1,San Jose Earthquakes,0
2009,2009-09-26,Chivas USA,1,1,New York Red Bulls,0
2009,2009-09-26,Chicago Fire,2,2,Toronto FC,0
2009,2009-09-26,FC Dallas,3,0,Real Salt Lake,0
2009,2009-09-26,Sporting Kansas City,0,0,Colorado Rapids,0
2009,2009-09-26,Columbus Crew,2,0,Los Angeles Galaxy,0
2009,2009-09-26,New England Revolution,2,1,Seattle Sounders,0
2009,2009-09-27,DC United,1,2,San Jose Earthquakes,0
2009,2009-09-30,FC Dallas,1,0,New England Revolution,0
2009,2009-10-02,Los Angeles Galaxy,1,0,Chicago Fire,0
2009,2009-10-03,San Jose Earthquakes,1,0,New York Red Bulls,0
2009,2009-10-03,Colorado Rapids,1,1,New England Revolution,0
2009,2009-10-03,Columbus Crew,0,1,Seattle Sounders,0
2009,2009-10-03,DC United,0,2,Chivas USA,0
2009,2009-10-04,Houston Dynamo,1,1,Sporting Kansas City,0
2009,2009-10-07,San Jose Earthquakes,1,2,FC Dallas,0
2009,2009-10-10,Chivas USA,2,0,Sporting Kansas City,0
2009,2009-10-10,New England Revolution,0,1,Columbus Crew,0
2009,2009-10-10,Toronto FC,1,1,San Jose Earthquakes,0
2009,2009-10-14,Real Salt Lake,2,0,New York Red Bulls,0
2009,2009-10-17,Chivas USA,2,2,San Jose Earthquakes,0
2009,2009-10-17,FC Dallas,2,1,Colorado Rapids,0
2009,2009-10-17,Sporting Kansas City,2,3,Seattle Sounders,0
2009,2009-10-17,DC United,1,0,Columbus Crew,0
2009,2009-10-17,New England Revolution,0,0,Chicago Fire,0
2009,2009-10-17,Toronto FC,1,0,Real Salt Lake,0
2009,2009-10-18,Houston Dynamo,0,0,Los Angeles Galaxy,0
2009,2009-10-22,Chicago Fire,1,0,Chivas USA,0
2009,2009-10-24,Los Angeles Galaxy,2,0,San Jose Earthquakes,0
2009,2009-10-24,Seattle Sounders,2,1,FC Dallas,0
2009,2009-10-24,Real Salt Lake,3,0,Colorado Rapids,0
2009,2009-10-24,Sporting Kansas City,2,2,DC United,0
2009,2009-10-24,New York Red Bulls,5,0,Toronto FC,0
